Order_ID,Supplier,Region,Product,Order_Date,Planned_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delivery_Status,Cost
1208,Supplier_C,Germany,Item_D,2026-02-10 00:00:00,2026-02-13 00:00:00,2026-02-14 00:00:00,1,Delayed,729
1209,Supplier_B,Poland,Item_H,2026-02-18 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0,On Time,835
1210,Supplier_A,France,Item_G,2026-02-20 00:00:00,2026-02-25 00:00:00,2026-02-25 00:00:00,0,On Time,417
1211,Supplier_D,France,Item_A,2026-02-14 00:00:00,2026-02-21 00:00:00,2026-02-24 00:00:00,3,Delayed,243
1212,Supplier_D,Netherlands,Item_B,2026-01-01 00:00:00,2026-01-09 00:00:00,2026-01-09 00:00:00,0,On Time,274
1213,Supplier_B,France,Item_F,2026-01-28 00:00:00,2026-01-31 00:00:00,2026-01-31 00:00:00,0,On Time,321
1214,Supplier_B,Netherlands,Item_D,2026-01-01 00:00:00,2026-01-08 00:00:00,2026-01-13 00:00:00,5,Delayed,970
1215,Supplier_C,Poland,Item_J,2026-01-10 00:00:00,2026-01-15 00:00:00,2026-01-18 00:00:00,3,Delayed,261
1216,Supplier_D,Germany,Item_G,2026-02-24 00:00:00,2026-03-02 00:00:00,2026-03-02 00:00:00,0,On Time,490
1217,Supplier_A,Poland,Item_A,2026-02-26 00:00:00,2026-03-07 00:00:00,2026-03-07 00:00:00,0,On Time,542
1218,Supplier_C,Germany,Item_H,2026-02-23 00:00:00,2026-02-26 00:00:00,2026-03-03 00:00:00,5,Delayed,328
1219,Supplier_C,Netherlands,Item_A,2026-01-28 00:00:00,2026-02-06 00:00:00,2026-02-06 00:00:00,0,On Time,902
1220,Supplier_D,Poland,Item_H,2026-02-15 00:00:00,2026-02-20 00:00:00,2026-02-21 00:00:00,1,Delayed,599
1221,Supplier_A,France,Item_E,2026-01-14 00:00:00,2026-01-23 00:00:00,2026-01-28 00:00:00,5,Delayed,106
1222,Supplier_B,Netherlands,Item_A,2026-01-23 00:00:00,2026-01-30 00:00:00,2026-01-30 00:00:00,0,On Time,723
1223,Supplier_A,Netherlands,Item_D,2026-01-29 00:00:00,2026-02-04 00:00:00,2026-02-04 00:00:00,0,On Time,613
1224,Supplier_A,Netherlands,Item_E,2026-01-20 00:00:00,2026-01-25 00:00:00,2026-01-25 00:00:00,0,On Time,485
1225,Supplier_C,Netherlands,Item_G,2026-01-12 00:00:00,2026-01-18 00:00:00,2026-01-20 00:00:00,2,Delayed,904
1226,Supplier_B,Poland,Item_I,2026-02-03 00:00:00,2026-02-10 00:00:00,2026-02-11 00:00:00,1,Delayed,966
1227,Supplier_D,France,Item_F,2026-02-13 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,0,On Time,257
1228,Supplier_D,Netherlands,Item_G,2026-02-01 00:00:00,2026-02-04 00:00:00,2026-02-04 00:00:00,0,On Time,214
1229,Supplier_A,France,Item_I,2026-02-09 00:00:00,2026-02-13 00:00:00,2026-02-15 00:00:00,2,Delayed,380
1230,Supplier_C,Germany,Item_F,2026-01-22 00:00:00,2026-01-27 00:00:00,2026-01-30 00:00:00,3,Delayed,103
1231,Supplier_B,France,Item_B,2026-01-23 00:00:00,2026-01-30 00:00:00,2026-01-30 00:00:00,0,On Time,937
1232,Supplier_B,Poland,Item_E,2026-02-11 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,0,On Time,133
1233,Supplier_A,Germany,Item_I,2026-02-07 00:00:00,2026-02-11 00:00:00,2026-02-12 00:00:00,1,Delayed,698
1234,Supplier_A,France,Item_F,2026-01-21 00:00:00,2026-01-26 00:00:00,2026-01-26 00:00:00,0,On Time,386
1235,Supplier_B,Netherlands,Item_H,2026-02-03 00:00:00,2026-02-09 00:00:00,2026-02-11 00:00:00,2,Delayed,920
1236,Supplier_C,France,Item_A,2026-01-26 00:00:00,2026-02-02 00:00:00,2026-02-03 00:00:00,1,Delayed,801
1237,Supplier_B,France,Item_B,2026-03-01 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,0,On Time,804
1238,Supplier_C,Germany,Item_D,2026-02-20 00:00:00,2026-02-24 00:00:00,2026-02-26 00:00:00,2,Delayed,248
1239,Supplier_C,Poland,Item_D,2026-02-18 00:00:00,2026-02-23 00:00:00,2026-02-28 00:00:00,5,Delayed,843
1240,Supplier_C,France,Item_B,2026-02-24 00:00:00,2026-03-05 00:00:00,2026-03-08 00:00:00,3,Delayed,505
1241,Supplier_A,Poland,Item_A,2026-02-27 00:00:00,2026-03-05 00:00:00,2026-03-10 00:00:00,5,Delayed,247
1242,Supplier_C,Netherlands,Item_D,2026-02-12 00:00:00,2026-02-15 00:00:00,2026-02-18 00:00:00,3,Delayed,606
1243,Supplier_A,Netherlands,Item_B,2026-01-09 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,0,On Time,600
1244,Supplier_A,Germany,Item_H,2026-01-17 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,0,On Time,160
1245,Supplier_C,Poland,Item_J,2026-01-25 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,0,On Time,230
1246,Supplier_B,Germany,Item_C,2026-01-30 00:00:00,2026-02-07 00:00:00,2026-02-07 00:00:00,0,On Time,623
1247,Supplier_C,Germany,Item_A,2026-01-17 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,0,On Time,922
1248,Supplier_A,Netherlands,Item_H,2026-01-19 00:00:00,2026-01-28 00:00:00,2026-01-30 00:00:00,2,Delayed,180
1249,Supplier_C,Germany,Item_F,2026-01-16 00:00:00,2026-01-24 00:00:00,2026-01-24 00:00:00,0,On Time,565
1250,Supplier_A,Poland,Item_J,2026-02-10 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,0,On Time,146
1251,Supplier_D,France,Item_G,2026-01-17 00:00:00,2026-01-26 00:00:00,2026-01-26 00:00:00,0,On Time,185
1252,Supplier_B,Netherlands,Item_E,2026-01-07 00:00:00,2026-01-10 00:00:00,2026-01-10 00:00:00,0,On Time,787
1253,Supplier_D,France,Item_G,2026-01-29 00:00:00,2026-02-02 00:00:00,2026-02-07 00:00:00,5,Delayed,471
1254,Supplier_C,Netherlands,Item_B,2026-02-28 00:00:00,2026-03-04 00:00:00,2026-03-09 00:00:00,5,Delayed,372
1255,Supplier_B,Netherlands,Item_H,2026-02-04 00:00:00,2026-02-10 00:00:00,2026-02-11 00:00:00,1,Delayed,912
1256,Supplier_B,Netherlands,Item_E,2026-02-12 00:00:00,2026-02-16 00:00:00,2026-02-21 00:00:00,5,Delayed,463
1257,Supplier_C,Netherlands,Item_H,2026-02-18 00:00:00,2026-02-24 00:00:00,2026-02-26 00:00:00,2,Delayed,496
1258,Supplier_B,Germany,Item_J,2026-02-13 00:00:00,2026-02-21 00:00:00,2026-02-21 00:00:00,0,On Time,410
1259,Supplier_C,France,Item_B,2026-01-30 00:00:00,2026-02-04 00:00:00,2026-02-09 00:00:00,5,Delayed,880
1260,Supplier_A,France,Item_C,2026-02-28 00:00:00,2026-03-09 00:00:00,2026-03-12 00:00:00,3,Delayed,128
1261,Supplier_B,Germany,Item_E,2026-02-13 00:00:00,2026-02-16 00:00:00,2026-02-17 00:00:00,1,Delayed,338
1262,Supplier_A,France,Item_I,2026-02-08 00:00:00,2026-02-14 00:00:00,2026-02-16 00:00:00,2,Delayed,676
1263,Supplier_B,Germany,Item_C,2026-02-14 00:00:00,2026-02-22 00:00:00,2026-02-25 00:00:00,3,Delayed,423
1264,Supplier_B,France,Item_E,2026-01-25 00:00:00,2026-01-28 00:00:00,2026-01-30 00:00:00,2,Delayed,684
1265,Supplier_C,Germany,Item_I,2026-01-24 00:00:00,2026-01-30 00:00:00,2026-01-31 00:00:00,1,Delayed,286
1266,Supplier_B,Germany,Item_E,2026-02-12 00:00:00,2026-02-18 00:00:00,2026-02-21 00:00:00,3,Delayed,906
1267,Supplier_D,Netherlands,Item_H,2026-01-11 00:00:00,2026-01-19 00:00:00,2026-01-21 00:00:00,2,Delayed,325
1268,Supplier_A,Netherlands,Item_D,2026-01-04 00:00:00,2026-01-09 00:00:00,2026-01-10 00:00:00,1,Delayed,960
1269,Supplier_C,France,Item_E,2026-02-20 00:00:00,2026-02-27 00:00:00,2026-03-02 00:00:00,3,Delayed,429
1270,Supplier_C,France,Item_I,2026-01-26 00:00:00,2026-01-29 00:00:00,2026-01-29 00:00:00,0,On Time,605
1271,Supplier_C,Poland,Item_F,2026-01-05 00:00:00,2026-01-12 00:00:00,2026-01-15 00:00:00,3,Delayed,146
1272,Supplier_C,Germany,Item_I,2026-02-04 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,0,On Time,852
1273,Supplier_A,Netherlands,Item_J,2026-02-04 00:00:00,2026-02-08 00:00:00,2026-02-08 00:00:00,0,On Time,161
1274,Supplier_A,Poland,Item_C,2026-02-01 00:00:00,2026-02-06 00:00:00,2026-02-09 00:00:00,3,Delayed,880
1275,Supplier_D,Germany,Item_I,2026-01-09 00:00:00,2026-01-15 00:00:00,2026-01-18 00:00:00,3,Delayed,456
1276,Supplier_B,Netherlands,Item_I,2026-02-25 00:00:00,2026-03-02 00:00:00,2026-03-02 00:00:00,0,On Time,640
1277,Supplier_A,Netherlands,Item_I,2026-02-03 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,0,On Time,620
1278,Supplier_C,Poland,Item_I,2026-01-05 00:00:00,2026-01-10 00:00:00,2026-01-10 00:00:00,0,On Time,325
1279,Supplier_D,Poland,Item_F,2026-01-08 00:00:00,2026-01-13 00:00:00,2026-01-15 00:00:00,2,Delayed,275
1280,Supplier_B,France,Item_F,2026-02-06 00:00:00,2026-02-12 00:00:00,2026-02-14 00:00:00,2,Delayed,895
1281,Supplier_A,Germany,Item_A,2026-02-19 00:00:00,2026-02-26 00:00:00,2026-03-01 00:00:00,3,Delayed,448
1282,Supplier_C,France,Item_C,2026-02-25 00:00:00,2026-03-01 00:00:00,2026-03-01 00:00:00,0,On Time,848
1283,Supplier_A,France,Item_H,2026-01-19 00:00:00,2026-01-25 00:00:00,2026-01-25 00:00:00,0,On Time,670
1284,Supplier_C,Poland,Item_I,2026-01-13 00:00:00,2026-01-18 00:00:00,2026-01-20 00:00:00,2,Delayed,444
1285,Supplier_A,France,Item_D,2026-01-27 00:00:00,2026-02-04 00:00:00,2026-02-05 00:00:00,1,Delayed,106
1286,Supplier_A,Netherlands,Item_J,2026-02-26 00:00:00,2026-03-03 00:00:00,2026-03-08 00:00:00,5,Delayed,634
1287,Supplier_B,France,Item_E,2026-01-30 00:00:00,2026-02-08 00:00:00,2026-02-13 00:00:00,5,Delayed,181
1288,Supplier_D,France,Item_G,2026-01-02 00:00:00,2026-01-09 00:00:00,2026-01-12 00:00:00,3,Delayed,766
1289,Supplier_A,Germany,Item_A,2026-02-09 00:00:00,2026-02-18 00:00:00,2026-02-18 00:00:00,0,On Time,799
1290,Supplier_D,Poland,Item_C,2026-02-17 00:00:00,2026-02-25 00:00:00,2026-02-25 00:00:00,0,On Time,513
1291,Supplier_C,France,Item_I,2026-02-01 00:00:00,2026-02-05 00:00:00,2026-02-10 00:00:00,5,Delayed,511
1292,Supplier_D,Netherlands,Item_E,2026-01-29 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,1,Delayed,963
1293,Supplier_D,France,Item_D,2026-01-27 00:00:00,2026-01-30 00:00:00,2026-01-31 00:00:00,1,Delayed,500
1294,Supplier_B,France,Item_A,2026-01-22 00:00:00,2026-01-26 00:00:00,2026-01-26 00:00:00,0,On Time,309
1295,Supplier_B,France,Item_D,2026-02-28 00:00:00,2026-03-05 00:00:00,2026-03-06 00:00:00,1,Delayed,480
1296,Supplier_D,Netherlands,Item_A,2026-01-06 00:00:00,2026-01-15 00:00:00,2026-01-20 00:00:00,5,Delayed,558
1297,Supplier_B,Netherlands,Item_J,2026-02-03 00:00:00,2026-02-11 00:00:00,2026-02-11 00:00:00,0,On Time,384
1298,Supplier_D,Germany,Item_C,2026-01-13 00:00:00,2026-01-16 00:00:00,2026-01-21 00:00:00,5,Delayed,370
1299,Supplier_C,Germany,Item_D,2026-02-01 00:00:00,2026-02-05 00:00:00,2026-02-10 00:00:00,5,Delayed,183
1300,Supplier_B,Netherlands,Item_C,2026-01-17 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,1,Delayed,539
1301,Supplier_D,Germany,Item_E,2026-02-16 00:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,0,On Time,183
1302,Supplier_B,Netherlands,Item_I,2026-01-05 00:00:00,2026-01-10 00:00:00,2026-01-10 00:00:00,0,On Time,356
1303,Supplier_B,Poland,Item_F,2026-01-15 00:00:00,2026-01-19 00:00:00,2026-01-21 00:00:00,2,Delayed,262
1304,Supplier_D,Germany,Item_I,2026-01-24 00:00:00,2026-01-30 00:00:00,2026-01-30 00:00:00,0,On Time,370
1305,Supplier_D,Poland,Item_H,2026-03-01 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,0,On Time,756
1306,Supplier_A,Germany,Item_H,2026-01-15 00:00:00,2026-01-20 00:00:00,2026-01-23 00:00:00,3,Delayed,661
1307,Supplier_D,Netherlands,Item_C,2026-01-29 00:00:00,2026-02-04 00:00:00,2026-02-06 00:00:00,2,Delayed,635
1308,Supplier_D,France,Item_C,2026-01-20 00:00:00,2026-01-28 00:00:00,2026-02-02 00:00:00,5,Delayed,252
1309,Supplier_B,France,Item_G,2026-01-17 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,1,Delayed,951
1310,Supplier_D,Germany,Item_F,2026-02-17 00:00:00,2026-02-20 00:00:00,2026-02-21 00:00:00,1,Delayed,930
1311,Supplier_B,France,Item_E,2026-02-22 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,0,On Time,163
1312,Supplier_A,Germany,Item_H,2026-01-21 00:00:00,2026-01-25 00:00:00,2026-01-28 00:00:00,3,Delayed,419
1313,Supplier_B,France,Item_F,2026-02-01 00:00:00,2026-02-06 00:00:00,2026-02-08 00:00:00,2,Delayed,828
1314,Supplier_A,Poland,Item_F,2026-02-10 00:00:00,2026-02-15 00:00:00,2026-02-18 00:00:00,3,Delayed,790
1315,Supplier_D,Germany,Item_A,2026-01-12 00:00:00,2026-01-15 00:00:00,2026-01-18 00:00:00,3,Delayed,771
1316,Supplier_C,Poland,Item_F,2026-01-22 00:00:00,2026-01-28 00:00:00,2026-01-29 00:00:00,1,Delayed,772
1317,Supplier_B,Poland,Item_B,2026-03-01 00:00:00,2026-03-04 00:00:00,2026-03-04 00:00:00,0,On Time,324
1318,Supplier_A,Germany,Item_A,2026-01-13 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,0,On Time,202
1319,Supplier_B,France,Item_G,2026-01-26 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,0,On Time,242
1320,Supplier_B,France,Item_G,2026-02-13 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,0,On Time,416
1321,Supplier_C,Netherlands,Item_F,2026-01-09 00:00:00,2026-01-17 00:00:00,2026-01-17 00:00:00,0,On Time,458
1322,Supplier_C,Poland,Item_I,2026-02-19 00:00:00,2026-02-25 00:00:00,2026-02-25 00:00:00,0,On Time,959
1323,Supplier_B,Poland,Item_G,2026-01-11 00:00:00,2026-01-17 00:00:00,2026-01-18 00:00:00,1,Delayed,489
1324,Supplier_B,France,Item_J,2026-01-03 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,0,On Time,799
1325,Supplier_B,France,Item_B,2026-02-23 00:00:00,2026-03-01 00:00:00,2026-03-06 00:00:00,5,Delayed,623
1326,Supplier_A,Germany,Item_C,2026-02-27 00:00:00,2026-03-04 00:00:00,2026-03-09 00:00:00,5,Delayed,849
1327,Supplier_D,Germany,Item_H,2026-01-29 00:00:00,2026-02-07 00:00:00,2026-02-09 00:00:00,2,Delayed,794
1328,Supplier_D,Netherlands,Item_B,2026-01-06 00:00:00,2026-01-10 00:00:00,2026-01-10 00:00:00,0,On Time,761
1329,Supplier_A,Poland,Item_H,2026-02-10 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,0,On Time,813
1330,Supplier_C,Netherlands,Item_F,2026-01-15 00:00:00,2026-01-18 00:00:00,2026-01-23 00:00:00,5,Delayed,431
1331,Supplier_A,France,Item_E,2026-01-31 00:00:00,2026-02-04 00:00:00,2026-02-06 00:00:00,2,Delayed,123
1332,Supplier_D,Germany,Item_D,2026-01-28 00:00:00,2026-02-03 00:00:00,2026-02-06 00:00:00,3,Delayed,631
1333,Supplier_D,Poland,Item_B,2026-02-18 00:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,0,On Time,519
1334,Supplier_B,Germany,Item_B,2026-02-05 00:00:00,2026-02-09 00:00:00,2026-02-14 00:00:00,5,Delayed,517
1335,Supplier_D,France,Item_G,2026-02-11 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,0,On Time,285
1336,Supplier_B,Germany,Item_C,2026-02-14 00:00:00,2026-02-18 00:00:00,2026-02-20 00:00:00,2,Delayed,836
1337,Supplier_C,France,Item_H,2026-02-05 00:00:00,2026-02-13 00:00:00,2026-02-18 00:00:00,5,Delayed,397
1338,Supplier_D,France,Item_B,2026-02-24 00:00:00,2026-03-03 00:00:00,2026-03-05 00:00:00,2,Delayed,652
1339,Supplier_B,France,Item_H,2026-02-08 00:00:00,2026-02-11 00:00:00,2026-02-12 00:00:00,1,Delayed,229
1340,Supplier_C,France,Item_A,2026-02-28 00:00:00,2026-03-03 00:00:00,2026-03-03 00:00:00,0,On Time,127
1341,Supplier_B,Netherlands,Item_E,2026-01-05 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,0,On Time,523
1342,Supplier_D,Poland,Item_D,2026-02-14 00:00:00,2026-02-23 00:00:00,2026-02-28 00:00:00,5,Delayed,386
1343,Supplier_C,France,Item_C,2026-02-23 00:00:00,2026-03-03 00:00:00,2026-03-03 00:00:00,0,On Time,704
1344,Supplier_B,Poland,Item_I,2026-01-01 00:00:00,2026-01-08 00:00:00,2026-01-09 00:00:00,1,Delayed,875
1345,Supplier_C,Poland,Item_A,2026-02-26 00:00:00,2026-03-06 00:00:00,2026-03-07 00:00:00,1,Delayed,383
1346,Supplier_A,Netherlands,Item_E,2026-02-16 00:00:00,2026-02-23 00:00:00,2026-02-24 00:00:00,1,Delayed,264
1347,Supplier_A,Germany,Item_H,2026-02-13 00:00:00,2026-02-19 00:00:00,2026-02-24 00:00:00,5,Delayed,818
1348,Supplier_B,Poland,Item_D,2026-02-19 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0,On Time,610
1349,Supplier_A,Poland,Item_J,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-06 00:00:00,5,Delayed,134
1350,Supplier_B,Germany,Item_E,2026-02-28 00:00:00,2026-03-07 00:00:00,2026-03-07 00:00:00,0,On Time,790
1351,Supplier_B,Poland,Item_J,2026-01-20 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,0,On Time,315
1352,Supplier_C,Netherlands,Item_B,2026-01-25 00:00:00,2026-01-29 00:00:00,2026-01-31 00:00:00,2,Delayed,284
1353,Supplier_C,Netherlands,Item_H,2026-02-16 00:00:00,2026-02-21 00:00:00,2026-02-21 00:00:00,0,On Time,527
1354,Supplier_B,Poland,Item_G,2026-02-14 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,0,On Time,845
1355,Supplier_D,Netherlands,Item_H,2026-02-19 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,0,On Time,875
1356,Supplier_A,Poland,Item_F,2026-01-05 00:00:00,2026-01-14 00:00:00,2026-01-17 00:00:00,3,Delayed,274
1357,Supplier_B,Germany,Item_G,2026-02-24 00:00:00,2026-02-28 00:00:00,2026-02-28 00:00:00,0,On Time,513
1358,Supplier_B,France,Item_A,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-04 00:00:00,0,On Time,687
1359,Supplier_C,Poland,Item_I,2026-02-15 00:00:00,2026-02-21 00:00:00,2026-02-21 00:00:00,0,On Time,100
1360,Supplier_C,Netherlands,Item_E,2026-02-17 00:00:00,2026-02-24 00:00:00,2026-02-24 00:00:00,0,On Time,701
1361,Supplier_B,Poland,Item_B,2026-02-19 00:00:00,2026-02-27 00:00:00,2026-03-04 00:00:00,5,Delayed,684
1362,Supplier_A,Germany,Item_I,2026-02-17 00:00:00,2026-02-24 00:00:00,2026-02-24 00:00:00,0,On Time,856
1363,Supplier_A,Netherlands,Item_I,2026-01-11 00:00:00,2026-01-17 00:00:00,2026-01-17 00:00:00,0,On Time,480
1364,Supplier_B,France,Item_D,2026-02-07 00:00:00,2026-02-12 00:00:00,2026-02-15 00:00:00,3,Delayed,581
1365,Supplier_B,Germany,Item_I,2026-01-23 00:00:00,2026-01-28 00:00:00,2026-01-30 00:00:00,2,Delayed,430
1366,Supplier_A,Poland,Item_F,2026-01-07 00:00:00,2026-01-10 00:00:00,2026-01-12 00:00:00,2,Delayed,754
1367,Supplier_A,Poland,Item_J,2026-01-07 00:00:00,2026-01-16 00:00:00,2026-01-18 00:00:00,2,Delayed,927
1368,Supplier_A,Germany,Item_A,2026-02-18 00:00:00,2026-02-21 00:00:00,2026-02-21 00:00:00,0,On Time,201
1369,Supplier_B,Netherlands,Item_C,2026-01-08 00:00:00,2026-01-16 00:00:00,2026-01-19 00:00:00,3,Delayed,941
1370,Supplier_B,France,Item_I,2026-01-03 00:00:00,2026-01-10 00:00:00,2026-01-10 00:00:00,0,On Time,427
1371,Supplier_D,France,Item_F,2026-01-28 00:00:00,2026-02-04 00:00:00,2026-02-06 00:00:00,2,Delayed,253
1372,Supplier_A,Poland,Item_E,2026-02-03 00:00:00,2026-02-10 00:00:00,2026-02-15 00:00:00,5,Delayed,399
1373,Supplier_D,Netherlands,Item_G,2026-01-06 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,0,On Time,463
1374,Supplier_C,Netherlands,Item_E,2026-01-23 00:00:00,2026-01-28 00:00:00,2026-02-02 00:00:00,5,Delayed,435
1375,Supplier_C,Germany,Item_I,2026-02-05 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,0,On Time,882
1376,Supplier_D,Germany,Item_F,2026-01-19 00:00:00,2026-01-23 00:00:00,2026-01-26 00:00:00,3,Delayed,992
1377,Supplier_D,Poland,Item_E,2026-02-21 00:00:00,2026-03-01 00:00:00,2026-03-01 00:00:00,0,On Time,768
1378,Supplier_C,Poland,Item_C,2026-01-08 00:00:00,2026-01-12 00:00:00,2026-01-13 00:00:00,1,Delayed,769
1379,Supplier_B,France,Item_A,2026-01-13 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,0,On Time,444
1380,Supplier_B,Netherlands,Item_G,2026-01-31 00:00:00,2026-02-06 00:00:00,2026-02-06 00:00:00,0,On Time,138
1381,Supplier_A,Netherlands,Item_G,2026-02-25 00:00:00,2026-02-28 00:00:00,2026-02-28 00:00:00,0,On Time,544
1382,Supplier_B,Poland,Item_D,2026-01-20 00:00:00,2026-01-26 00:00:00,2026-01-29 00:00:00,3,Delayed,874
1383,Supplier_B,Germany,Item_H,2026-02-14 00:00:00,2026-02-18 00:00:00,2026-02-23 00:00:00,5,Delayed,990
1384,Supplier_A,Netherlands,Item_F,2026-02-23 00:00:00,2026-03-02 00:00:00,2026-03-05 00:00:00,3,Delayed,319
1385,Supplier_A,France,Item_I,2026-01-15 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,0,On Time,732
1386,Supplier_A,France,Item_H,2026-01-24 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,0,On Time,958
1387,Supplier_A,Poland,Item_B,2026-01-24 00:00:00,2026-01-29 00:00:00,2026-01-30 00:00:00,1,Delayed,159
1388,Supplier_C,France,Item_I,2026-01-18 00:00:00,2026-01-23 00:00:00,2026-01-24 00:00:00,1,Delayed,538
1389,Supplier_B,Germany,Item_A,2026-02-04 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,0,On Time,772
1390,Supplier_C,Germany,Item_A,2026-01-22 00:00:00,2026-01-29 00:00:00,2026-02-03 00:00:00,5,Delayed,518
1391,Supplier_D,Netherlands,Item_J,2026-01-09 00:00:00,2026-01-17 00:00:00,2026-01-19 00:00:00,2,Delayed,608
1392,Supplier_A,France,Item_I,2026-01-02 00:00:00,2026-01-07 00:00:00,2026-01-12 00:00:00,5,Delayed,696
1393,Supplier_B,Netherlands,Item_J,2026-02-23 00:00:00,2026-03-02 00:00:00,2026-03-07 00:00:00,5,Delayed,852
1394,Supplier_C,Netherlands,Item_H,2026-03-01 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,0,On Time,679
1395,Supplier_B,France,Item_J,2026-02-01 00:00:00,2026-02-10 00:00:00,2026-02-12 00:00:00,2,Delayed,135
1396,Supplier_D,Germany,Item_A,2026-02-05 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,0,On Time,747
1397,Supplier_A,Netherlands,Item_F,2026-02-10 00:00:00,2026-02-19 00:00:00,2026-02-20 00:00:00,1,Delayed,880
1398,Supplier_A,Poland,Item_B,2026-03-01 00:00:00,2026-03-08 00:00:00,2026-03-09 00:00:00,1,Delayed,638
1399,Supplier_D,Germany,Item_H,2026-02-07 00:00:00,2026-02-11 00:00:00,2026-02-11 00:00:00,0,On Time,911
1400,Supplier_A,France,Item_C,2026-01-22 00:00:00,2026-01-30 00:00:00,2026-01-30 00:00:00,0,On Time,826
1401,Supplier_D,France,Item_F,2026-01-17 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,0,On Time,570
1402,Supplier_B,Poland,Item_H,2026-01-22 00:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,0,On Time,647
1403,Supplier_A,Germany,Item_I,2026-02-24 00:00:00,2026-02-28 00:00:00,2026-03-03 00:00:00,3,Delayed,769
1404,Supplier_A,Netherlands,Item_A,2026-01-16 00:00:00,2026-01-22 00:00:00,2026-01-23 00:00:00,1,Delayed,614
1405,Supplier_D,France,Item_G,2026-01-28 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,3,Delayed,616
1406,Supplier_D,Poland,Item_H,2026-02-13 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,0,On Time,385
1407,Supplier_A,Poland,Item_F,2026-01-22 00:00:00,2026-01-26 00:00:00,2026-01-31 00:00:00,5,Delayed,899
1408,Supplier_A,Germany,Item_F,2026-02-21 00:00:00,2026-02-25 00:00:00,2026-02-27 00:00:00,2,Delayed,753
1409,Supplier_D,Germany,Item_G,2026-02-19 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,0,On Time,460
1410,Supplier_A,France,Item_I,2026-01-09 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,0,On Time,934
1411,Supplier_D,France,Item_G,2026-01-26 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,0,On Time,410
1412,Supplier_B,Netherlands,Item_F,2026-02-12 00:00:00,2026-02-21 00:00:00,2026-02-24 00:00:00,3,Delayed,415
1413,Supplier_A,Poland,Item_J,2026-01-12 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,0,On Time,141
1414,Supplier_B,France,Item_C,2026-01-30 00:00:00,2026-02-03 00:00:00,2026-02-06 00:00:00,3,Delayed,561
1415,Supplier_B,Netherlands,Item_G,2026-02-21 00:00:00,2026-03-01 00:00:00,2026-03-01 00:00:00,0,On Time,498
1416,Supplier_A,Netherlands,Item_B,2026-01-27 00:00:00,2026-01-31 00:00:00,2026-01-31 00:00:00,0,On Time,565
